                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    306,                0.52755,                0.61753,                0.96328,                0.77921,                0.68445,                0.75798,                0.47324,                 0.9244,                 1.2177,                 1.4179,              0.0029508,              0.0029508,              0.0029508
                    307,                0.53021,                0.73454,                 0.9304,                0.74601,                0.72121,                0.74888,                0.46228,                0.94095,                 1.1976,                 1.4283,              0.0029359,              0.0029359,              0.0029359
                    308,                0.57394,                0.75087,                0.99447,                0.75617,                0.68788,                0.74275,                0.45839,                0.92667,                 1.1789,                 1.4138,              0.0029211,              0.0029211,              0.0029211
                    309,                 0.5136,                0.66139,                0.91321,                0.80509,                0.66339,                0.74285,                0.46172,                0.93955,                  1.204,                 1.4455,              0.0029063,              0.0029063,              0.0029063
                    310,                0.51809,                0.63731,                0.93313,                0.74431,                0.69697,                0.74754,                0.47134,                0.92287,                 1.1891,                 1.4276,              0.0028915,              0.0028915,              0.0028915
                    311,                0.51213,                0.63492,                0.92669,                0.78336,                0.69394,                0.75853,                0.47223,                0.92303,                 1.1874,                 1.4205,              0.0028767,              0.0028767,              0.0028767
                    312,                0.50819,                0.67435,                0.90938,                0.76685,                0.69768,                0.76281,                 0.4778,                 0.9308,                 1.1907,                 1.4401,              0.0028619,              0.0028619,              0.0028619
                    313,                0.54158,                0.74938,                0.94288,                0.83919,                0.64848,                0.75005,                0.46984,                0.93839,                 1.2121,                 1.4355,               0.002847,               0.002847,               0.002847
                    314,                0.50574,                0.61095,                0.91745,                0.71995,                0.72448,                0.75801,                0.46966,                0.94227,                 1.2042,                 1.4287,              0.0028322,              0.0028322,              0.0028322
                    315,                0.51354,                0.60889,                0.91505,                0.73632,                0.70303,                0.75481,                0.46728,                0.94719,                 1.1897,                 1.4555,              0.0028174,              0.0028174,              0.0028174
                    316,                0.53588,                0.67275,                0.93796,                0.85457,                0.63636,                0.76505,                0.47414,                0.93497,                 1.1777,                 1.4129,              0.0028026,              0.0028026,              0.0028026
                    317,                0.54156,                0.68455,                0.96581,                0.77617,                0.69353,                0.75268,                0.46374,                0.93932,                 1.2082,                 1.4345,              0.0027878,              0.0027878,              0.0027878
                    318,                0.51782,                 0.6906,                0.91077,                0.77365,                0.67324,                0.74963,                0.47035,                0.92095,                 1.1965,                 1.4215,              0.0027729,              0.0027729,              0.0027729
                    319,                 0.5388,                0.72265,                0.96511,                0.84195,                0.63939,                0.76207,                0.47475,                0.92769,                 1.1965,                 1.4415,              0.0027581,              0.0027581,              0.0027581
                    320,                0.50735,                 0.6334,                0.92011,                0.86773,                0.62727,                0.76007,                0.46385,                0.94433,                 1.2125,                 1.4591,              0.0027433,              0.0027433,              0.0027433
                    321,                0.51642,                0.64966,                0.93251,                0.76363,                0.69697,                0.76094,                0.46389,                0.94381,                 1.2266,                 1.4602,              0.0027285,              0.0027285,              0.0027285
                    322,                0.50879,                0.64404,                0.92327,                0.84553,                0.63033,                 0.7474,                0.45923,                 0.9473,                 1.2455,                 1.4822,              0.0027137,              0.0027137,              0.0027137
                    323,                0.49619,                0.60246,                0.89695,                0.84993,                 0.6303,                0.74364,                0.46681,                0.94814,                  1.255,                 1.4631,              0.0026989,              0.0026989,              0.0026989
                    324,                0.50636,                0.64872,                0.91097,                0.80418,                 0.6697,                0.74249,                0.45852,                0.94763,                 1.1991,                 1.4512,               0.002684,               0.002684,               0.002684
                    325,                0.52651,                  0.654,                0.93187,                0.84691,                0.65758,                0.75667,                0.46802,                0.93256,                 1.1698,                 1.4295,              0.0026692,              0.0026692,              0.0026692
                    326,                0.53035,                0.72602,                0.96453,                0.78328,                0.67905,                0.75185,                0.46284,                0.94339,                 1.2191,                 1.4344,              0.0026544,              0.0026544,              0.0026544
                    327,                0.51622,                0.62736,                0.96044,                 0.8383,                0.64412,                0.76036,                0.46992,                0.94928,                 1.2106,                 1.4492,              0.0026396,              0.0026396,              0.0026396
                    328,                0.60924,                 1.2035,                  1.027,                0.79461,                0.68485,                0.76514,                0.47162,                0.94499,                 1.2086,                 1.4437,              0.0026248,              0.0026248,              0.0026248
                    329,                0.51218,                0.63338,                0.91929,                 0.8068,                0.67879,                0.76477,                 0.4708,                 0.9567,                  1.181,                 1.4821,                0.00261,                0.00261,                0.00261
                    330,                0.49047,                0.60401,                0.89005,                 0.7641,                0.70909,                0.76715,                0.47653,                0.93786,                 1.1847,                 1.4383,              0.0025951,              0.0025951,              0.0025951
                    331,                0.46505,                 1.2225,                0.85583,                0.81962,                 0.6697,                0.75627,                0.47333,                0.93824,                 1.2066,                 1.4252,              0.0025803,              0.0025803,              0.0025803
                    332,                0.52163,                0.62994,                0.90778,                0.82638,                0.66348,                0.75855,                0.47488,                0.93511,                  1.188,                 1.4245,              0.0025655,              0.0025655,              0.0025655
                    333,                0.52305,                0.65489,                0.93093,                0.83779,                0.65733,                0.76603,                0.47165,                0.93868,                 1.1773,                 1.4595,              0.0025507,              0.0025507,              0.0025507
                    334,                0.49594,                0.58719,                0.90714,                0.80875,                0.67576,                0.76226,                0.47068,                0.94244,                 1.2068,                 1.4516,              0.0025359,              0.0025359,              0.0025359
                    335,                0.47471,                0.60636,                0.88857,                0.83861,                0.66667,                0.76943,                0.47949,                0.93433,                 1.1903,                 1.4548,              0.0025211,              0.0025211,              0.0025211
                    336,                0.48672,                0.58961,                0.90351,                0.84285,                0.65011,                0.75565,                0.47638,                0.92991,                 1.2034,                 1.4451,              0.0025062,              0.0025062,              0.0025062
                    337,                0.52497,                0.63024,                0.93263,                0.77435,                0.68634,                 0.7512,                0.46588,                0.94643,                   1.22,                 1.4503,              0.0024914,              0.0024914,              0.0024914
                    338,                0.47964,                0.62677,                0.90772,                0.88909,                 0.6316,                 0.7557,                0.47569,                0.92193,                 1.2143,                 1.4127,              0.0024766,              0.0024766,              0.0024766
                    339,                0.51777,                0.70235,                0.92606,                0.82705,                0.66659,                0.76787,                0.48043,                0.92064,                 1.2152,                 1.4021,              0.0024618,              0.0024618,              0.0024618
                    340,                0.52239,                0.63555,                0.90889,                0.80318,                0.68485,                0.77244,                0.48296,                 0.9176,                 1.1953,                 1.3942,               0.002447,               0.002447,               0.002447
                    341,                0.51449,                0.62095,                0.95556,                0.84679,                0.64848,                0.76585,                0.46956,                0.93869,                 1.1946,                 1.4339,              0.0024322,              0.0024322,              0.0024322
                    342,                0.49224,                0.62388,                0.90714,                0.85292,                0.65152,                0.76622,                0.47254,                0.93581,                 1.1897,                 1.4393,              0.0024173,              0.0024173,              0.0024173
                    343,                0.52318,                0.66739,                0.92913,                0.84206,                0.66242,                 0.7715,                0.47343,                 0.9337,                 1.1715,                 1.4348,              0.0024025,              0.0024025,              0.0024025
                    344,                0.48729,                  0.589,                0.90979,                0.81984,                0.66667,                0.76772,                0.47162,                0.92857,                 1.1897,                 1.4184,              0.0023877,              0.0023877,              0.0023877
                    345,                0.52422,                0.70566,                0.94617,                0.84238,                0.66061,                0.76297,                0.46983,                0.93656,                  1.215,                 1.4443,              0.0023729,              0.0023729,              0.0023729
                    346,                0.49296,                0.57582,                0.90045,                0.83754,                 0.6697,                0.76156,                0.47002,                0.94671,                  1.192,                 1.4588,              0.0023581,              0.0023581,              0.0023581
                    347,                0.56999,                0.92144,                0.99546,                0.81561,                0.68362,                0.76012,                0.46874,                0.96553,                 1.2198,                 1.4845,              0.0023433,              0.0023433,              0.0023433
                    348,                0.51179,                0.63843,                   0.94,                0.85978,                0.66888,                0.76121,                 0.4629,                0.95799,                 1.1852,                 1.4878,              0.0023284,              0.0023284,              0.0023284
                    349,                0.49564,                 0.5918,                0.91202,                0.84174,                0.66083,                0.76537,                0.46776,                0.96543,                 1.1964,                 1.4955,              0.0023136,              0.0023136,              0.0023136
                    350,                0.54859,                0.63565,                 1.0072,                0.81006,                 0.6697,                0.76284,                0.47036,                0.95503,                 1.1793,                 1.4765,              0.0022988,              0.0022988,              0.0022988
                    351,                0.48455,                0.66928,                0.91471,                0.83401,                 0.6699,                0.76664,                0.47648,                0.93956,                 1.1579,                 1.4449,               0.002284,               0.002284,               0.002284
                    352,                0.47695,                0.60238,                0.89012,                0.84684,                0.66364,                0.76625,                0.47194,                0.93549,                 1.1596,                 1.4556,              0.0022692,              0.0022692,              0.0022692
                    353,                 0.4783,                0.59762,                0.88789,                 0.8284,                 0.6583,                0.76436,                0.46907,                0.94256,                  1.189,                 1.4462,              0.0022543,              0.0022543,              0.0022543
                    354,                0.49836,                0.60968,                0.90197,                0.83596,                0.64848,                0.76321,                0.46855,                0.94294,                 1.1951,                 1.4504,              0.0022395,              0.0022395,              0.0022395
                    355,                0.55603,                0.66702,                  1.042,                0.77898,                0.67879,                0.75849,                0.47176,                 0.9416,                 1.1786,                 1.4453,              0.0022247,              0.0022247,              0.0022247
                    356,                 0.4556,                 1.0528,                 0.8474,                0.83016,                0.63939,                0.75363,                0.46488,                0.93853,                 1.1895,                   1.45,              0.0022099,              0.0022099,              0.0022099
                    357,                0.49954,                0.63756,                0.90493,                0.87216,                0.64242,                0.76168,                0.47135,                0.93334,                 1.1628,                 1.4499,              0.0021951,              0.0021951,              0.0021951
                    358,                0.48279,                0.58541,                0.89741,                0.85088,                0.65455,                0.77195,                0.47467,                 0.9322,                 1.1674,                 1.4391,              0.0021803,              0.0021803,              0.0021803
                    359,                0.47797,                0.59175,                0.88712,                0.83911,                0.64799,                0.75638,                0.46459,                0.93708,                 1.2122,                 1.4366,              0.0021654,              0.0021654,              0.0021654
                    360,                0.48016,                0.57907,                0.90095,                0.84537,                0.64848,                0.76152,                0.47361,                0.93571,                  1.196,                 1.4366,              0.0021506,              0.0021506,              0.0021506
                    361,                0.46671,                0.57069,                 0.8955,                0.81884,                0.67576,                 0.7592,                0.48245,                0.93319,                 1.1904,                 1.4385,              0.0021358,              0.0021358,              0.0021358
                    362,                0.48426,                0.60035,                0.93707,                0.85265,                0.66632,                0.76807,                0.48116,                 0.9344,                 1.1908,                 1.4465,               0.002121,               0.002121,               0.002121
                    363,                0.50078,                0.62044,                0.90483,                0.86709,                0.65455,                  0.768,                0.48061,                0.92522,                   1.19,                 1.4279,              0.0021062,              0.0021062,              0.0021062
                    364,                0.48157,                0.57826,                0.90358,                0.80253,                0.66503,                0.75541,                0.47085,                0.94304,                 1.1922,                 1.4602,              0.0020914,              0.0020914,              0.0020914
                    365,                0.49887,                 0.6313,                0.91603,                0.80164,                0.67273,                0.75968,                0.47297,                0.93985,                 1.2102,                  1.449,              0.0020765,              0.0020765,              0.0020765
                    366,                0.48086,                0.61049,                0.89558,                0.80939,                0.65624,                0.75341,                0.47358,                0.93633,                 1.1728,                 1.4366,              0.0020617,              0.0020617,              0.0020617
                    367,                0.49905,                0.68515,                0.95574,                0.79471,                0.65455,                 0.7462,                0.46888,                0.93414,                 1.1861,                 1.4439,              0.0020469,              0.0020469,              0.0020469
                    368,                0.47833,                0.59211,                0.89227,                0.83218,                0.64242,                0.75166,                0.46761,                0.94354,                 1.1942,                 1.4737,              0.0020321,              0.0020321,              0.0020321
                    369,                0.45478,                0.54157,                0.88543,                0.84549,                0.64545,                0.76345,                0.46533,                0.94737,                 1.2052,                  1.479,              0.0020173,              0.0020173,              0.0020173
                    370,                 0.5283,                0.69247,                0.90202,                0.87483,                0.63535,                0.76159,                0.47461,                0.94101,                 1.1961,                 1.4578,              0.0020025,              0.0020025,              0.0020025
                    371,                0.47371,                0.63135,                0.90206,                0.84677,                0.65308,                0.76455,                0.47686,                0.93642,                 1.1789,                 1.4485,              0.0019876,              0.0019876,              0.0019876
                    372,                0.47838,                0.61088,                0.89352,                0.86099,                0.63815,                0.77141,                0.47973,                0.93205,                 1.1781,                 1.4496,              0.0019728,              0.0019728,              0.0019728
                    373,                0.49069,                0.57071,                0.91576,                0.87602,                0.63333,                 0.7705,                0.47429,                0.93831,                  1.196,                  1.444,               0.001958,               0.001958,               0.001958
                    374,                0.47126,                0.55407,                0.89533,                0.82362,                0.63678,                0.76041,                0.47372,                   0.94,                  1.198,                 1.4485,              0.0019432,              0.0019432,              0.0019432
                    375,                0.46698,                0.57102,                0.89452,                0.82856,                0.64438,                0.76276,                0.47561,                0.94481,                 1.1916,                 1.4669,              0.0019284,              0.0019284,              0.0019284
                    376,                0.48078,                0.58949,                0.90032,                0.81598,                0.66061,                0.76744,                0.47999,                0.94006,                 1.1744,                 1.4489,              0.0019136,              0.0019136,              0.0019136
                    377,                0.45413,                0.56211,                0.86449,                0.82671,                  0.665,                 0.7668,                0.48078,                0.93925,                 1.1809,                 1.4526,              0.0018987,              0.0018987,              0.0018987
                    378,                0.46804,                0.54933,                0.89951,                0.80615,                0.67879,                0.76927,                0.48067,                 0.9428,                 1.1725,                 1.4625,              0.0018839,              0.0018839,              0.0018839
                    379,                0.47345,                0.59248,                0.89256,                0.82048,                0.66667,                0.76791,                0.48177,                0.94262,                 1.1806,                 1.4645,              0.0018691,              0.0018691,              0.0018691
                    380,                0.46477,                0.55419,                0.89478,                0.82755,                0.65758,                0.76466,                0.48266,                0.94363,                 1.1945,                 1.4646,              0.0018543,              0.0018543,              0.0018543
                    381,                0.47249,                0.61804,                0.88775,                0.84251,                0.65455,                0.76475,                 0.4799,                0.94147,                  1.177,                 1.4629,              0.0018395,              0.0018395,              0.0018395
                    382,                0.43553,                0.96764,                0.83644,                 0.8301,                0.66061,                0.76607,                 0.4811,                0.94122,                 1.1816,                 1.4523,              0.0018246,              0.0018246,              0.0018246
                    383,                0.48016,                0.57643,                0.89414,                0.86787,                0.63693,                0.76583,                0.47963,                0.93582,                 1.1924,                 1.4524,              0.0018098,              0.0018098,              0.0018098
                    384,                0.46036,                0.55324,                0.87963,                0.79443,                0.67922,                0.76389,                0.48014,                0.93475,                 1.1869,                 1.4482,               0.001795,               0.001795,               0.001795
                    385,                0.49226,                0.59291,                0.90407,                0.83136,                0.67224,                0.76385,                0.47922,                0.93986,                 1.1893,                 1.4546,              0.0017802,              0.0017802,              0.0017802
                    386,                0.46648,                0.61568,                0.88304,                 0.8263,                0.66312,                0.77106,                0.48207,                0.93853,                  1.165,                 1.4543,              0.0017654,              0.0017654,              0.0017654
                    387,                0.46421,                0.53849,                0.88501,                0.80946,                0.68788,                0.77788,                0.48391,                0.93686,                 1.1479,                  1.456,              0.0017506,              0.0017506,              0.0017506
                    388,                0.46357,                0.57495,                0.89144,                0.81912,                 0.6697,                0.77251,                0.48154,                0.93929,                 1.1512,                 1.4572,              0.0017357,              0.0017357,              0.0017357
                    389,                0.44785,                0.54328,                0.86431,                0.80618,                0.66802,                 0.7651,                0.47416,                0.94826,                 1.1758,                 1.4683,              0.0017209,              0.0017209,              0.0017209
                    390,                0.45393,                0.56829,                0.86371,                0.80262,                0.66541,                0.76325,                0.47278,                0.94819,                 1.2035,                 1.4658,              0.0017061,              0.0017061,              0.0017061
                    391,                0.52819,                0.67766,                0.94878,                0.82522,                0.65152,                0.76264,                 0.4748,                0.94675,                 1.2131,                 1.4586,              0.0016913,              0.0016913,              0.0016913
                    392,                0.46236,                0.56186,                0.88042,                0.80147,                0.67286,                0.76819,                 0.4818,                0.95066,                 1.1935,                 1.4716,              0.0016765,              0.0016765,              0.0016765
                    393,                0.62547,                0.64234,                 1.3533,                 0.8043,                0.68497,                0.77629,                0.47939,                0.95083,                 1.1946,                   1.47,              0.0016617,              0.0016617,              0.0016617
                    394,                0.45752,                0.58264,                0.86976,                0.78931,                0.68182,                0.76609,                0.47755,                0.94258,                 1.1908,                 1.4554,              0.0016468,              0.0016468,              0.0016468
                    395,                0.45917,                0.54736,                0.89124,                0.83323,                0.65758,                0.76197,                0.47626,                0.94123,                 1.1994,                 1.4639,               0.001632,               0.001632,               0.001632
                    396,                0.45736,                 0.5372,                0.89012,                0.81445,                0.66364,                0.76752,                0.47852,                0.93709,                 1.1782,                 1.4651,              0.0016172,              0.0016172,              0.0016172
                    397,                0.43441,                0.53879,                0.86833,                0.83733,                0.65515,                0.76868,                0.47921,                0.94344,                 1.1865,                 1.4703,              0.0016024,              0.0016024,              0.0016024
                    398,                0.43536,                0.52854,                0.87622,                0.83166,                0.65873,                0.77223,                0.47914,                 0.9438,                 1.1747,                 1.4736,              0.0015876,              0.0015876,              0.0015876
                    399,                0.59332,                  0.734,                 1.1243,                0.79013,                0.68788,                0.77248,                0.47801,                0.94287,                 1.1672,                 1.4715,              0.0015728,              0.0015728,              0.0015728
                    400,                0.45788,                0.53052,                0.88314,                0.83287,                0.65758,                0.77408,                0.48085,                0.94206,                  1.175,                 1.4632,              0.0015579,              0.0015579,              0.0015579
                    401,                0.46418,                0.75699,                0.89519,                0.81309,                 0.6697,                0.77405,                0.47967,                0.94379,                 1.1833,                  1.462,              0.0015431,              0.0015431,              0.0015431
                    402,                0.46127,                 0.5613,                0.90416,                0.82633,                0.66061,                0.77843,                0.48384,                0.93687,                 1.1671,                 1.4589,              0.0015283,              0.0015283,              0.0015283
                    403,                0.46541,                0.56893,                0.88426,                0.81029,                0.69891,                0.77445,                0.47859,                0.94008,                 1.1733,                 1.4569,              0.0015135,              0.0015135,              0.0015135
